participant_id,video_file,gloss,asl_lex_code,class_idx,split
P50,9575984775838982-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P50,838917655532383-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P50,46510007087259764-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P50,704792721918543-BATH.mp4,BATH,B_01_019,21,train
P50,20697031230645102-ANGRY.mp4,ANGRY,B_01_070,9,train
P50,285080328585366-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P50,9595005070248408-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P50,5032023927002274-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P50,1357049670063133-DECIDE.mp4,DECIDE1,B_02_074,62,train
P50,3954880705000212-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P50,050694111976633094-APPLE.mp4,APPLE,A_03_054,12,train
P50,22335744767716914-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P50,3937261764308986-AXE.mp4,AXE1,G_03_066,14,train
P50,7930783697543875-BITE.mp4,BITE1,K_02_045,27,train
P50,8546250928684171-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P50,7112238068469356-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P50,16056344352278007-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P50,4339929457756364-DINNER.mp4,DINNER1,G_03_044,65,train
P50,8288846363225153-RECENT.mp4,RECENT1,H_03_090,88,train
P50,598410584626774-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P50,4908391611021796-CANDY 2.mp4,CANDY2,D_02_079,46,train
P50,035365783504532455-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P50,7352285805845444-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P50,06784248102845303-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P50,23518674100858927-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P50,9344633322696627-CHEEK.mp4,CHEEK,G_03_052,56,train
P50,7265865133701168-CLOUD.mp4,CLOUD1,D_01_092,58,train
P50,9161417844146778-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P50,6932089918973738-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P50,7684390371375207-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P50,47729274707136926-BELT.mp4,BELT1,A_03_036,26,train
P50,8408828189218203-CABINET.mp4,CABINET,B_03_030,40,train
P50,6657630771535601-BROTHER.mp4,BROTHER,B_01_065,38,train
P50,5236849539661337-AFTER.mp4,AFTER,B_02_030,4,train
P50,21725974099440593-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P50,01618345574751645-MOVIE.mp4,MOVIE1,B_03_077,83,train
P50,5480385466131126-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P50,6610091794646322-AND.mp4,AND,B_03_072,8,train
P50,6108677243263396-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P50,8045552700277525-BORROW.mp4,BORROW,B_03_055,29,train
P50,156048761492376-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P50,9740138022869984-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P50,25876877817363897-FINE.mp4,FINE1,C_01_043,72,train
P50,2660970218292622-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P50,7710150320331248-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P50,12707382264347866-BLOOD.mp4,BLOOD,C_01_087,28,train
P50,43546579663736273-BRAVE.mp4,BRAVE,B_03_050,35,train
P50,8080759942029043-ACTION.mp4,ACTION,C_01_026,2,train
P50,5021140202543803-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P50,28911738205017423-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P50,32967735523691566-ALARM.mp4,ALARM,C_01_085,5,train
P50,06220241899558965-BOWL.mp4,BOWL,C_03_049,31,train
P50,16060256264032136-APPEAR.mp4,APPEAR,C_03_064,11,train
P50,104959056923142-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P50,12459815115793105-DEMAND.mp4,DEMAND1,D_03_080,63,train
P50,05928936780545646-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P50,9947013394836193-BASKET 2.mp4,BASKET1,E_01_060,19,train
P50,24816747116021998-CHAIN.mp4,CHAIN,E_02_055,52,train
P50,040967223583995516-CHASE.mp4,CHASE,F_03_017,55,train
P50,834422647208874-BOXING.mp4,BOXING,F_03_050,32,train
P50,8214132465485497-NOON.mp4,NOON1,G_02_014,85,train
P50,6965626273607881-DEAF.mp4,DEAF1,F_03_038,61,train
P50,5986176956343745-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P50,03026114093129073-PARTY.mp4,PARTY1,G_02_059,86,train
P50,611169085227955-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P50,7088712960725594-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P50,7074818392692488-ANYONE.mp4,ANYONE,H_01_059,10,train
P50,4990481595433105-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P50,029845705784401044-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P50,7717758625736204-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P50,7159563287022308-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P50,1784741198786004-DARK.mp4,DARK1,J_03_094,60,train
P50,010153761237680081-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P50,8096244632745546-DRAG.mp4,DRAG1,J_02_039,68,train
P50,517392761361964-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P50,9400876485730674-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P14,00930662603221255-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P14,9766156029084343-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P14,43108734392133496-BEE.mp4,BEE1,J_02_101,23,train
P14,1515393778318368-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P14,46485000872838267-BROTHER.mp4,BROTHER,B_01_065,38,train
P14,8572063965111083-AFTER.mp4,AFTER,B_02_030,4,train
P14,08255757265728425-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P14,5731083020752685-MOVIE.mp4,MOVIE1,B_03_077,83,train
P14,014269563059511103-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P14,22877680820569246-AND.mp4,AND,B_03_072,8,train
P14,1318480696997235-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P14,7616861860484756-BORROW.mp4,BORROW,B_03_055,29,train
P14,5646773760707133-DECIDE.mp4,DECIDE1,B_02_074,62,train
P14,8410251972703939-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P14,5912209471073959-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P14,7517967729324455-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P14,35130266967671253-ANYONE.mp4,ANYONE,H_01_059,10,train
P14,5266191142838652-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P14,1885772422721146-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P14,11620283852289393-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P14,2814442509792048-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P50,39433246279112355-THEY.mp4,THEY1,F_02_103,95,train
P50,5251111157766761-EDIT.mp4,EDIT1,G_02_057,70,train
P50,3850547246694813-TWINS.mp4,TWINS1,F_01_032,97,train
P50,702591661446401-CANCER.mp4,CANCER1,F_01_047,45,train
P50,6012215303497841-EAT.mp4,EAT1,B_02_002,69,train
P50,8968665480794054-DOG.mp4,DOG1,A_01_056,66,train
P50,6362923651535677-LOCK.mp4,LOCK1,H_02_017,79,train
P50,5238841845493711-LUNCH.mp4,LUNCH1,G_02_081,80,train
P50,8725784523332507-TYPE.mp4,TYPE1,F_03_059,98,train
P50,6028092526149813-APPLE.mp4,APPLE,A_03_054,12,train
P50,7689090634484697-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P50,24041930069981188-DARK.mp4,DARK1,J_03_094,60,train
P50,3183841529608291-TWINS.mp4,TWINS1,F_01_032,97,train
P50,2971849052838096-CANCER.mp4,CANCER1,F_01_047,45,train
P23,128976696253839-NOON.mp4,NOON1,G_02_014,85,train
P23,07152092969372692-DEAF.mp4,DEAF1,F_03_038,61,train
P23,8026843611798065-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P23,6749831982842667-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P23,08026755207695424-PARTY.mp4,PARTY1,G_02_059,86,train
P23,09925483539097146-THEY.mp4,THEY1,F_02_103,95,train
P23,6739381247020959-EDIT.mp4,EDIT1,G_02_057,70,train
P23,45524752598785856-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P23,32897310587309514-DRAG.mp4,DRAG1,J_02_039,68,train
P23,38096647252278104-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P23,023531314980906437-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P23,28796458154900484-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P23,4421617890681646-BITE.mp4,BITE1,K_02_045,27,train
P23,19205497482959255-RECENT.mp4,RECENT1,H_03_090,88,train
P23,8171485751861833-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P23,0421575269358021-CANDY 2.mp4,CANDY2,D_02_079,46,train
P23,0729875302666918-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P23,7362879567649985-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P23,5640038264747527-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P23,2284097335099624-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P24,4149842585494192-AUTISM.mp4,AUTISM1,F_03_011,13,train
P24,11676508689979648-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P24,285009674417388-CHEEK.mp4,CHEEK,G_03_052,56,train
P24,5600413354312943-THIRD.mp4,THIRD1,F_02_088,96,train
P10,6760187823605635-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P27,8918143778633667-CAPTURE.mp4,CAPTURE,H_03_048,47,train
P27,6554735488389678-ANYONE.mp4,ANYONE,H_01_059,10,train
P27,2931732443639459-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P10,5166467740266834-ANYONE.mp4,ANYONE,H_01_059,10,train
P27,5695256322659339-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P10,42092177013799237-CEMETERY.mp4,CEMETERY,H_01_037,51,train
P10,48083612477703785-ALL OF_SUDDEN.mp4,ALLOFSUDDEN,H_01_096,6,train
P27,673373289755502-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P27,8311535612154104-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P10,7190654182684957-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P27,7523445153991293-DARK.mp4,DARK1,J_03_094,60,train
P10,2658923980129797-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P10,016767219283195578-DARK.mp4,DARK1,J_03_094,60,train
P27,5781985412875206-THEY.mp4,THEY1,F_02_103,95,train
P27,9946188810865026-EDIT.mp4,EDIT1,G_02_057,70,train
P27,30475635967715675-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P27,6344719051154015-DRAG.mp4,DRAG1,J_02_039,68,train
P27,9170551359589356-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P28,05087118114218314-AUTISM.mp4,AUTISM1,F_03_011,13,train
P28,04982493903172336-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P28,2716308980795006-CHEEK.mp4,CHEEK,G_03_052,56,train
P4,17598265136392288-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P4,4296411629770893-CLOUD.mp4,CLOUD1,D_01_092,58,train
P4,9779859866933089-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P4,09601523848886329-ABOUT.mp4,ABOUT1,B_02_072,1,train
P4,41161724295860713-BOY.mp4,BOY,B_02_090,33,train
P4,878078309208062-GUESS.mp4,GUESS1,D_02_013,74,train
P4,1529448369800237-EAT.mp4,EAT1,B_02_002,69,train
P4,19708892618191043-DOG.mp4,DOG1,A_01_056,66,train
P4,7191875149344338-BEE.mp4,BEE1,J_02_101,23,train
P4,37354525099200186-LOCK.mp4,LOCK1,H_02_017,79,train
P4,4191953190433797-LUNCH.mp4,LUNCH1,G_02_081,80,train
P4,3264895447576619-TYPE.mp4,TYPE1,F_03_059,98,train
P4,46716183443978054-DECIDE.mp4,DECIDE1,B_02_074,62,train
P4,3096030963234271-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P4,9765414961236116-APPLE.mp4,APPLE,A_03_054,12,train
P4,20862549367836358-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P4,38054691889366854-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P4,25054375657147543-FINE.mp4,FINE1,C_01_043,72,train
P4,5335875562910788-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P4,5731274651683624-DEMAND.mp4,DEMAND1,D_03_080,63,train
P29,7148406608941162-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P29,7755254475961448-BASKET 2.mp4,BASKET1,E_01_060,19,train
P29,29157948264058775-CHAIN.mp4,CHAIN,E_02_055,52,train
P29,9989522833449562-CHASE.mp4,CHASE,F_03_017,55,train
P29,6472631765069028-BOXING.mp4,BOXING,F_03_050,32,train
P29,02514324335585849-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P29,1920154326917336-PARTY.mp4,PARTY1,G_02_059,86,train
P30,2871810964822772-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P30,439371468936959-BASKET 2.mp4,BASKET1,E_01_060,19,train
P29,5308291392983451-RECENT.mp4,RECENT1,H_03_090,88,train
P30,927705601001652-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P30,8161123468073594-CANDY 2.mp4,CANDY2,D_02_079,46,train
P30,1523739838129543-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P30,6239498390153135-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P30,980291033624294-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P30,5841150351328195-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P30,09254900309565106-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P30,863965970386688-RIVER.mp4,RIVER1,A_03_035,90,train
P30,079107012798034-LETTUCE.mp4,LETTUCE1,A_01_083,78,train
P29,40967109273976954-RIVER.mp4,RIVER1,A_03_035,90,train
P29,28186237340384435-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P29,9531505463969152-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P29,3330476518655734-DECIDE.mp4,DECIDE1,B_02_074,62,train
P29,6962404312481689-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P29,250480772445395-APPLE.mp4,APPLE,A_03_054,12,train
P30,7527780038073999-CALENDAR.mp4,CALENDAR1,A_03_001,41,train
P30,6141986774022818-MECHANIC.mp4,MECHANIC1,A_03_030,81,train
P30,07560434947963057-DECIDE.mp4,DECIDE1,B_02_074,62,train
P30,8399095845941553-DOWNSIZE.mp4,DOWNSIZE1,C_01_055,67,train
P30,1242799684009872-APPLE.mp4,APPLE,A_03_054,12,train
P30,8021876243139208-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P30,22679897701531138-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P30,4628635692123535-FINE.mp4,FINE1,C_01_043,72,train
P30,015674395394813967-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P30,2305871847828358-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P30,6086858295901769-BLOOD.mp4,BLOOD,C_01_087,28,train
P30,8600591608571018-BRAVE.mp4,BRAVE,B_03_050,35,train
P30,8778046791266789-ACTION.mp4,ACTION,C_01_026,2,train
P30,4284758945375631-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P30,40949749187587225-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P30,33026094180235965-ALARM.mp4,ALARM,C_01_085,5,train
P30,3584778559286541-BOWL.mp4,BOWL,C_03_049,31,train
P30,47553018446532125-APPEAR.mp4,APPEAR,C_03_064,11,train
P30,14353879673908687-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P30,34668296948798183-DEMAND.mp4,DEMAND1,D_03_080,63,train
P30,6782875804554838-CHAIN.mp4,CHAIN,E_02_055,52,train
P30,8325071940436402-CHASE.mp4,CHASE,F_03_017,55,train
P30,7430928818046647-BOXING.mp4,BOXING,F_03_050,32,train
P29,7919984377887563-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P27,34178569625029054-TWINS.mp4,TWINS1,F_01_032,97,train
P27,7873074450698201-CANCER.mp4,CANCER1,F_01_047,45,train
P27,5236921590375474-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P27,826816062024069-CANCEL.mp4,CANCEL1,F_03_083,43,train
P27,8354327609265326-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P27,09174889470814085-DINNER.mp4,DINNER1,G_03_044,65,train
P27,053394218351220823-AXE.mp4,AXE1,G_03_066,14,train
P27,0809837582284374-BITE.mp4,BITE1,K_02_045,27,train
P27,08478560862167717-RECENT.mp4,RECENT1,H_03_090,88,train
P31,9975042171428656-THEY.mp4,THEY1,F_02_103,95,train
P31,9346322427426492-EDIT.mp4,EDIT1,G_02_057,70,train
P31,214862897368306-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P31,7744888594683579-DRAG.mp4,DRAG1,J_02_039,68,train
P31,4546358482997639-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P31,17877403910241552-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P31,22778190871948412-CANDY 2.mp4,CANDY2,D_02_079,46,train
P31,8714571269426712-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P31,11102489023806106-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P31,9602683924931978-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P31,4115610983586131-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P31,4088297928872999-AUTISM.mp4,AUTISM1,F_03_011,13,train
P31,9415281287872299-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P31,6720397794773878-CHEEK.mp4,CHEEK,G_03_052,56,train
P31,9694677034062367-THIRD.mp4,THIRD1,F_02_088,96,train
P31,4816515472899561-BELIEVE.mp4,BELIEVE1,D_02_049,25,train
P31,31632607790093314-CLOUD.mp4,CLOUD1,D_01_092,58,train
P31,6487978531836534-WHAT FOR.mp4,WHATFOR1,C_02_054,99,train
P31,792719481166883-BASKETBALL.mp4,BASKETBALL1,A_03_045,20,train
P31,7093737732035807-MICROSCOPE.mp4,MICROSCOPE1,A_03_076,82,train
P31,0581324289346532-ABOUT.mp4,ABOUT1,B_02_072,1,train
P31,34102998813736063-BOY.mp4,BOY,B_02_090,33,train
P31,8479044265737097-GUESS.mp4,GUESS1,D_02_013,74,train
P31,6460191084812579-EAT.mp4,EAT1,B_02_002,69,train
P31,5971633862957073-DOG.mp4,DOG1,A_01_056,66,train
P31,3952758889037944-BEE.mp4,BEE1,J_02_101,23,train
P31,7892179183511641-LOCK.mp4,LOCK1,H_02_017,79,train
P31,1557335536785498-LUNCH.mp4,LUNCH1,G_02_081,80,train
P31,29789033498889395-TYPE.mp4,TYPE1,F_03_059,98,train
P31,3486807865447197-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P31,6358718990574153-SHAVE.mp4,SHAVE1,J_02_018,92,train
P31,17889984356762856-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P29,4460836108274411-BROTHER.mp4,BROTHER,B_01_065,38,train
P29,7058274057646567-DEMAND.mp4,DEMAND1,D_03_080,63,train
P29,42295410903451014-DEAF.mp4,DEAF1,F_03_038,61,train
P29,5492001682449854-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P29,6030593909711668-THEY.mp4,THEY1,F_02_103,95,train
P29,7080955853184407-EDIT.mp4,EDIT1,G_02_057,70,train
P29,5103721620386719-CONFUSED.mp4,CONFUSED1,J_01_110,59,train
P29,2796876129036807-DRAG.mp4,DRAG1,J_02_039,68,train
P29,548518527351239-DEVELOP.mp4,DEVELOP1,J_03_092,64,train
P31,009839461001164063-BACK OUT.mp4,BACKOUT,F_01_041,15,train
P31,5216403614173517-BASKET 2.mp4,BASKET1,E_01_060,19,train
P31,8864181872561068-CHAIN.mp4,CHAIN,E_02_055,52,train
P31,7455107779376617-CHASE.mp4,CHASE,F_03_017,55,train
P31,20112235130736345-BOXING.mp4,BOXING,F_03_050,32,train
P31,40792529048221704-PARTY.mp4,PARTY1,G_02_059,86,train
P31,7649614743886621-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P31,4918574021083577-TAKE OFF.mp4,TAKEOFF1,F_01_020,94,train
P31,34940301983177835-TWINS.mp4,TWINS1,F_01_032,97,train
P31,34453670490346844-CANCER.mp4,CANCER1,F_01_047,45,train
P31,8524812424490236-CHRISTMAS.mp4,CHRISTMAS1,F_03_029,57,train
P30,4044296872971618-PARTY.mp4,PARTY1,G_02_059,86,train
P30,24001863381813804-BACKPACK.mp4,BACKPACK1,G_03_091,16,train
P31,29952754466245346-CANCEL.mp4,CANCEL1,F_03_083,43,train
P31,08769005104445937-HALLOWEEN.mp4,HALLOWEEN1,G_03_011,75,train
P31,13716593291458-DINNER.mp4,DINNER1,G_03_044,65,train
P31,23259019361539024-AXE.mp4,AXE1,G_03_066,14,train
P31,49570070972691926-BITE.mp4,BITE1,K_02_045,27,train
P31,9534634433737508-RECENT.mp4,RECENT1,H_03_090,88,train
P27,8861774348892111-BOTTLE.mp4,BOTTLE,D_02_064,30,train
P27,7973536758685695-CANDY 2.mp4,CANDY2,D_02_079,46,train
P27,02887014089836204-CASTLE 4.mp4,CASTLE4,K_03_110,48,train
P27,5588831892081658-BRAIDS.mp4,BRAIDS,K_03_125,34,train
P27,8269519383771224-BEHAVIOR.mp4,BEHAVIOR,C_02_036,24,train
P27,9882348647901988-CATEGORY.mp4,CATEGORY,E_01_034,49,train
P27,4356374255465165-AUTISM.mp4,AUTISM1,F_03_011,13,train
P27,8458177789128414-BASEBALL CAP.mp4,BASEBALLCAP,G_02_072,17,train
P27,5478422850690592-CHEEK.mp4,CHEEK,G_03_052,56,train
P30,43409654505218187-BOY.mp4,BOY,B_02_090,33,train
P30,667658448580434-GUESS.mp4,GUESS1,D_02_013,74,train
P30,5739215722518052-EAT.mp4,EAT1,B_02_002,69,train
P30,10681327535287743-DOG.mp4,DOG1,A_01_056,66,train
P30,14438905359266485-BEE.mp4,BEE1,J_02_101,23,train
P30,5930407047327859-LOCK.mp4,LOCK1,H_02_017,79,train
P30,38040807712002134-LUNCH.mp4,LUNCH1,G_02_081,80,train
P30,8346890378933758-TYPE.mp4,TYPE1,F_03_059,98,train
P30,5821250768891155-SPECIAL.mp4,SPECIAL1,J_02_020,93,train
P30,20232878455842096-ELEVATOR.mp4,ELEVATOR1,G_03_036,71,train
P29,9608839995774701-SHAVE.mp4,SHAVE1,J_02_018,92,train
P29,4093901263647892-RESEARCH.mp4,RESEARCH1,B_03_084,89,train
P29,40156789147077165-NIGHT.mp4,NIGHT1,A_01_003,84,train
P29,18862475630316644-BATH.mp4,BATH,B_01_019,21,train
P29,5083164294431413-ANGRY.mp4,ANGRY,B_01_070,9,train
P29,9061501836410788-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P29,9675705171036824-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P29,6275191215658549-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P29,6922856844053422-BELT.mp4,BELT1,A_03_036,26,train
P29,08123662474400883-CABINET.mp4,CABINET,B_03_030,40,train
P29,08210563697303486-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P29,4804221082509599-AFTER.mp4,AFTER,B_02_030,4,train
P29,40583657893518343-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P29,23267647474202025-MOVIE.mp4,MOVIE1,B_03_077,83,train
P29,6009786330657241-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P29,6211759212759429-AND.mp4,AND,B_03_072,8,train
P29,17890655067459638-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P29,7172731711007203-BORROW.mp4,BORROW,B_03_055,29,train
P31,23780488148592638-NIGHT.mp4,NIGHT1,A_01_003,84,train
P31,15860493146634513-BATH.mp4,BATH,B_01_019,21,train
P31,4989883733959082-ANGRY.mp4,ANGRY,B_01_070,9,train
P31,797213524452764-BRIDGE.mp4,BRIDGE1,A_03_081,37,train
P31,11757257703160806-BUTTERFLY.mp4,BUTTERFLY,A_03_056,39,train
P31,1749913115066799-BECAUSE.mp4,BECAUSE,B_01_049,22,train
P31,9136010744854282-BELT.mp4,BELT1,A_03_036,26,train
P31,985427081504817-CABINET.mp4,CABINET,B_03_030,40,train
P31,11201620861730666-ALPHABET.mp4,ALPHABET,B_02_024,7,train
P31,22790289140952047-BROTHER.mp4,BROTHER,B_01_065,38,train
P31,373844328471163-AFTER.mp4,AFTER,B_02_030,4,train
P31,11586943364460267-BASEMENT.mp4,BASEMENT,C_01_034,18,train
P31,5584574238167699-MOVIE.mp4,MOVIE1,B_03_077,83,train
P31,08735592479278997-CALL TTY.mp4,CALLTTY,B_03_026,42,train
P31,8117978857369621-AND.mp4,AND,B_03_072,8,train
P31,07994933847535401-CHARACTER.mp4,CHARACTER,B_02_088,54,train
P31,05082026840913678-BORROW.mp4,BORROW,B_03_055,29,train
P31,30041838358250494-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P31,19203625921803025-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P31,7640530642772754-FINE.mp4,FINE1,C_01_043,72,train
P31,9162013181715445-5 DOLLARS.mp4,5DOLLARS,B_01_062,0,train
P31,8842873768781858-HOSPITAL.mp4,HOSPITAL1,B_02_026,76,train
P31,7645850080590522-BLOOD.mp4,BLOOD,C_01_087,28,train
P31,02857561000937059-BRAVE.mp4,BRAVE,B_03_050,35,train
P31,8987110954415516-ACTION.mp4,ACTION,C_01_026,2,train
P31,7089071856116709-FOREIGNER.mp4,FOREIGNER1,C_01_077,73,train
P31,5462861444616876-CANCELLATION.mp4,CANCELLATION,C_02_017,44,train
P31,050082045994648716-ALARM.mp4,ALARM,C_01_085,5,train
P31,7762840910321862-BOWL.mp4,BOWL,C_03_049,31,train
P31,8923422468814945-APPEAR.mp4,APPEAR,C_03_064,11,train
P31,4306538896372494-CHANNEL.mp4,CHANNEL,C_03_023,53,train
P31,9079367190714687-DEMAND.mp4,DEMAND1,D_03_080,63,train
P31,684180745275706-NOON.mp4,NOON1,G_02_014,85,train
P31,055902509113725074-DEAF.mp4,DEAF1,F_03_038,61,train
P31,5042531009269806-ROCKING CHAIR.mp4,ROCKINGCHAIR1,G_01_010,91,train
P31,2687591574468562-HURDLE-TRIP.mp4,HURDLE/TRIP1,G_01_036,77,train
P31,9874048308425818-BREAKFAST.mp4,BREAKFAST1,J_01_053,36,train
P31,8607519054118671-ADVERTISE.mp4,ADVERTISE,J_03_015,3,train
P31,6336638422855925-DARK.mp4,DARK1,J_03_094,60,train
P29,6491857817064066-PATIENT 2.mp4,PATIENT2,B_01_085,87,train
P29,8728204686265046-CATHOLIC.mp4,CATHOLIC,B_03_052,50,train
P29,3947368501065438-FINE.mp4,FINE1,C_01_043,72,train
